SMILES,ATSC1pe,MATS2c,SlogP_VSA2,Predictions
O=C1C2CN3CC3C1C2O,-0.2205991689750704,-0.1426154738073217,34.30317296653803,2
O=C1C2CN3CC3C1C2F,-0.0005438271604947,-0.1704085867583673,41.39527439971984,2
CN1C2CN3CC3C1C2=O,0.1730244999999974,-0.3621187740424915,17.991177721861547,1
CC1C2CC3CN3C1C2=O,0.1429351473922878,-0.226591386753564,29.20167150445055,1
O=C1C2CC3CN3C1C2O,-0.2205991689750704,-0.1942690312639312,24.16285311737184,0
O=C1C2CC3CN3C1C2F,-0.0005438271604947,-0.2569398540951884,36.10453504752373,1
CCC1CC2CC2C2CC12,0.0927810650887565,-0.1917903558853374,29.165865857950603,0
NCC1CC2CC2C2CC12,-0.0839036800000022,-0.0569985829386317,34.427424083738714,2
OCC1CC2CC2C2CC12,-0.1069621527777771,-0.0896600610005956,41.51952551692051,2
FCC1CC2CC2C2CC12,0.0368030245746663,-0.2055315715487359,29.81450831818853,1
CNC1CC2CC2C2CC12,0.0875963199999977,-0.1539383022276763,41.025002100777535,2
COC1CC2CC2C2CC12,0.2045378472222226,-0.203270597520285,35.98618371369882,0
CCC1NC2CC2C2CC12,0.0875963199999977,-0.0219815973735461,47.92786564385072,1
NCC1NC2CC2C2CC12,-0.1410111111111112,-0.0597963505296625,40.98919645427758,2
OCC1NC2CC2C2CC12,-0.1872731568998158,-0.1015089993680894,46.25075468006569,2
FCC1NC2CC2C2CC12,-0.0484553719008295,-0.1736153019570134,29.311592741423915,1
CCC1OC2CC2C2CC12,0.2045378472222225,-0.0780065476402955,40.52208652401292,1
NCC1OC2CC2C2CC12,-0.047273156899816,-0.1088450798268476,35.48326813693421,1
OCC1OC2CC2C2CC12,-0.0915000000000039,-0.1429809120603343,47.4249500670861,2
FCC1OC2CC2C2CC12,0.0754591836734675,-0.2135223319375243,40.48628087751297,2
COC1OC2CC2C2CC12,0.2199999999999958,0.001432314758828,45.74783910330108,1
CCN1CC2CC2C2CC21,0.2590963199999976,-0.1587364057994353,34.553442841469064,0
CCC1CC2NC2C2CC12,0.0875963200000005,-0.069883338342609,40.59528367061702,1
NCC1CC2NC2C2CC12,-0.1410111111111112,-0.045333427734391,45.76393662405808,2
OCC1CC2NC2C2CC12,-0.1872731568998159,-0.0685746129800015,40.72511823697936,2
FCC1CC2NC2C2CC12,-0.0484553719008295,-0.1081849694890529,0.0,1
CNC1CC2NC2C2CC12,0.0304888888888886,-0.1051659075280838,6.041840829147961,1
COC1CC2NC2C2CC12,0.1242268431001838,-0.1399510242046774,11.210493782589008,1
CCN1CC2NC2C2CC21,0.2019888888888885,-0.1506437669352905,6.1716753955102925,1
CCC1CC2OC2C2CC12,0.2045378472222225,-0.112455425506781,12.08368165829592,1
NCC1CC2OC2C2CC12,-0.047273156899816,-0.0717358063378058,18.12552248744388,1
OCC1CC2OC2C2CC12,-0.0915000000000038,-0.0854970737638579,23.29417544088493,1
FCC1CC2OC2C2CC12,0.0754591836734675,-0.1238365450154504,18.25535705380621,1
CNC1CC2OC2C2CC12,0.1242268431001838,-0.1237922373519485,12.207932775496603,1
COC1CC2OC2C2CC12,0.2199999999999958,-0.1449887767419848,18.249773604644567,1
CCN1CC2OC2C2CC21,0.2957268431001837,-0.1902963461888493,23.418426558085613,1
CCC1CC2CC2C2NC12,0.0875963199999977,-0.0908699430898784,18.3796081710069,1
NCC1CC2CC2C2NC12,-0.1410111111111112,-0.0623724353867834,12.08368165829592,1
OCC1CC2CC2C2NC12,-0.1872731568998158,-0.0828586647801638,18.12552248744388,2
FCC1CC2CC2C2NC12,-0.0484553719008295,-0.1241996562060011,23.29417544088493,1
CNC1CC2CC2C2NC12,0.0304888888888886,-0.1554796991965399,18.25535705380621,1
COC1CC2CC2C2NC12,0.1242268431001838,-0.2052474948190582,12.207932775496603,1
CCC1NC2CC2C2NC12,0.0304888888888886,-0.0848176372408561,18.249773604644567,1
NCC1NC2CC2C2NC12,-0.2564302457466974,-0.0940982555106299,23.418426558085613,2
OCC1NC2CC2C2NC12,-0.3302256198347144,-0.120148045509857,18.3796081710069,2
FCC1NC2CC2C2NC12,-0.1991959183673499,-0.1673210773748701,23.528347795058977,0
CCC1OC2CC2C2NC12,0.1242268431001838,-0.1291802946583245,29.57018862420693,0
NCC1OC2CC2C2NC12,-0.1902256198347145,-0.1400285863833751,34.73884157764798,2
OCC1OC2CC2C2NC12,-0.2640213151927467,-0.1617774366303007,29.70002319056927,1
FCC1OC2CC2C2NC12,-0.104604500000001,-0.2097569990863655,24.03126337182359,0
COC1OC2CC2C2NC12,0.047478684807253,-0.0921501295313861,24.031263371823588,1
CCC1CC2NC2C2NC12,0.0304888888888886,-0.1026879829521179,23.528347795058973,0
NCC1CC2NC2C2NC12,-0.2564302457466975,-0.0775052205989491,12.586597235060536,2
OCC1CC2NC2C2NC12,-0.3302256198347144,-0.0895866006432609,18.62843806420849,2
FCC1CC2NC2C2NC12,-0.1991959183673499,-0.11642934396778,23.797091017649542,1
CNC1CC2NC2C2NC12,-0.0849302457466975,-0.1477357643940846,18.75827263057083,0
COC1CC2NC2C2NC12,-0.0187256198347146,-0.183085009868136,24.670278893356457,1
CCC1CC2OC2C2NC12,0.1242268431001838,-0.13954016130513,30.71211972250442,0
NCC1CC2OC2C2NC12,-0.1902256198347146,-0.104741477834191,35.880772675945465,2
OCC1CC2OC2C2NC12,-0.2640213151927467,-0.1102809855871441,30.841954288866752,1
FCC1CC2OC2C2NC12,-0.104604500000001,-0.1384503202503909,24.794530010557143,1
CNC1CC2OC2C2NC12,-0.0187256198347146,-0.1677475920542822,30.836370839705104,0
COC1CC2OC2C2NC12,0.0474786848072529,-0.1924503947190737,36.00502379314615,2
CCC1CC2CC2C2OC12,0.2045378472222226,-0.1416293850984128,30.96620540606744,0
NCC1CC2CC2C2OC12,-0.047273156899816,-0.0953488701939053,24.670278893356457,1
OCC1CC2CC2C2OC12,-0.0915000000000038,-0.103470203152286,30.71211972250442,1
FCC1CC2CC2C2OC12,0.0754591836734675,-0.1377108266115849,35.880772675945465,1
CNC1CC2CC2C2OC12,0.1242268431001838,-0.2004246121975638,30.841954288866752,0
COC1CC2CC2C2OC12,0.2199999999999958,-0.2410346210009639,24.79453001055714,1
CCC1NC2CC2C2OC12,0.1242268431001838,-0.1397496562454842,30.836370839705104,0
NCC1NC2CC2C2OC12,-0.1902256198347145,-0.1310625379896986,36.00502379314615,2
OCC1NC2CC2C2OC12,-0.2640213151927467,-0.1462437141313364,30.96620540606744,1
FCC1NC2CC2C2OC12,-0.104604500000001,-0.1885379476728511,36.61786060688413,2
CCC1OC2CC2C2OC12,0.2199999999999958,-0.1698795167000593,36.61786060688412,0
NCC1OC2CC2C2OC12,-0.1240213151927469,-0.1680840397198939,36.11494503011951,2
OCC1OC2CC2C2OC12,-0.1972505000000024,-0.1811926244829846,12.71084835226122,1
FCC1OC2CC2C2OC12,-0.005601108033242,-0.2221849438450959,18.75268918140918,1
COC1OC2CC2C2OC12,0.1142494999999972,-0.1418385997659683,23.92134213485023,1
CCC1CC2NC2C2OC12,0.1242268431001838,-0.1478744448985544,18.882523747771515,1
NCC1CC2NC2C2OC12,-0.1902256198347145,-0.1114758136104543,24.794530010557143,1
OCC1CC2NC2C2OC12,-0.2640213151927467,-0.1144951757103599,30.8363708397051,1
FCC1CC2NC2C2OC12,-0.1046045000000022,-0.138952960606556,36.00502379314615,2
CNC1CC2NC2C2OC12,-0.0187256198347146,-0.19284319230142,30.966205406067434,0
COC1CC2NC2C2OC12,0.0474786848072529,-0.2228080113739749,24.91878112775783,1
CCC1CC2OC2C2OC12,0.2199999999999958,-0.1704083047237259,30.960621956905783,0
NCC1CC2OC2C2OC12,-0.1240213151927469,-0.1306651969888002,36.12927491034683,2
OCC1CC2OC2C2OC12,-0.1972505000000024,-0.1294950633169633,31.09045652326812,1
FCC1CC2OC2C2OC12,-0.005601108033242,-0.1533446544441573,24.794530010557143,1
CNC1CC2OC2C2OC12,0.047478684807253,-0.203581779811303,30.836370839705104,0
COC1CC2OC2C2OC12,0.1142494999999972,-0.2250919367451413,36.00502379314615,0
CCC1CN2CC2C2CC12,0.2590963200000005,-0.2578701303879514,30.96620540606744,1
NCC1CN2CC2C2CC12,0.0304888888888886,-0.1420580128255289,24.918781127757825,1
OCC1CN2CC2C2CC12,-0.0157731568998159,-0.147905445587459,30.96062195690579,2
FCC1CN2CC2C2CC12,0.1230446280991704,-0.2390766146678321,36.12927491034684,0
CNC1CN2CC2C2CC12,0.2019888888888885,-0.2478696187031,31.090456523268124,1
COC1CN2CC2C2CC12,0.2957268431001837,-0.2897655408288431,36.742111724084815,0
CCC1CN2CC2C2NC12,0.2019888888888885,-0.2133141364920657,36.74211172408481,1
NCC1CN2CC2C2NC12,-0.0849302457466975,-0.1531211404279444,36.23919614732019,2
OCC1CN2CC2C2NC12,-0.1587256198347145,-0.1551298666521824,24.03126337182359,1
FCC1CN2CC2C2NC12,-0.0276959183673499,-0.207120308040817,30.07310420097155,1
CNC1CN2CC2C2NC12,0.0865697542533024,-0.2536797825443425,35.2417571544126,1
COC1CN2CC2C2NC12,0.1527743801652852,-0.2975950167920067,30.202938767333883,1
CCC1CN2CC2C2OC12,0.2957268431001837,-0.2450351126566207,36.11494503011951,0
NCC1CN2CC2C2OC12,-0.0187256198347146,-0.1814173089850402,42.156785859267465,2
OCC1CN2CC2C2OC12,-0.0925213151927468,-0.1757308969223245,47.32543881270851,2
FCC1CN2CC2C2OC12,0.0668954999999976,-0.2199183610539166,42.2866204256298,2
CNC1CN2CC2C2OC12,0.1527743801652852,-0.2892711871100696,36.23919614732019,1
COC1CN2CC2C2OC12,0.2189786848072528,-0.3268416207859583,42.28103697646815,0
CCC1CC2CC2C2CN12,0.2590963199999976,-0.1539357606382516,47.4496899299092,1
NCC1CC2CC2C2CN12,0.0304888888888886,-0.1261512441825324,42.410871542830485,1
OCC1CC2CC2C2CN12,-0.015773156899816,-0.1560096507836377,48.062526743647176,2
FCC1CC2CC2C2CN12,0.1230446280991704,-0.2715701039452399,48.06252674364717,2
CCC1CC2NC2C2CN12,0.2019888888888885,-0.1452784116378748,5.783244946364939,1
NCC1CC2NC2C2CN12,-0.0849302457466975,-0.1291003402153093,17.86692660466086,0
OCC1CC2NC2C2CN12,-0.1587256198347144,-0.150112528107273,17.991177721861547,1
FCC1CC2NC2C2CN12,-0.02769591836735,-0.2175292370500534,17.86692660466086,1
CCC1CC2OC2C2CN12,0.2957268431001837,-0.1801064455454057,17.991177721861547,1
NCC1CC2OC2C2CN12,-0.0187256198347146,-0.1534569324207623,29.311592741423915,0
OCC1CC2OC2C2CN12,-0.0925213151927468,-0.1671430423608093,18.36984218142548,0
FCC1CC2OC2C2CN12,0.0668954999999988,-0.2289074431764469,30.4535238397214,1
CCC1CN2CC2C2CN12,0.3734888888888883,-0.3096167213822338,30.577774956922084,1
NCC1CN2CC2C2CN12,0.0865697542533024,-0.2358138596045278,30.4535238397214,1
OCC1CN2CC2C2CN12,0.0127743801652853,-0.2409835415772331,30.577774956922084,1
FCC1CN2CC2C2CN12,0.1438040816326499,-0.3485683972007803,18.49409329862616,1
CCC1CC2CN2C2CC12,0.2590963200000005,-0.1429617246905881,30.57777495692208,0
NCC1CC2CN2C2CC12,0.0304888888888886,-0.0767278469874584,30.702026074122767,1
OCC1CC2CN2C2CC12,-0.0157731568998159,-0.0934311465800987,30.577774956922084,1
FCC1CC2CN2C2CC12,0.1230446280991704,-0.1523269023934039,30.70202607412277,0
CNC1CC2CN2C2CC12,0.2019888888888885,-0.1561407039594301,29.81450831818853,0
COC1CC2CN2C2CC12,0.2957268431001837,-0.1886042343473391,41.898189976484446,0
CCN1CC2CN2C2CC21,0.3734888888888884,-0.2668288165316408,42.02244109368513,0
CCC1CC2CC2N2CC12,0.2590963200000005,-0.1627748915046092,0.0,1
NCC1CC2CC2N2CC12,0.0304888888888886,-0.0935207558892206,6.041840829147961,1
OCC1CC2CC2N2CC12,-0.0157731568998159,-0.1083282188193449,11.210493782589008,1
FCC1CC2CC2N2CC12,0.1230446280991704,-0.1716338841714503,6.1716753955102925,1
CNC1CC2CC2N2CC12,0.2019888888888885,-0.199046983673564,12.08368165829592,1
COC1CC2CC2N2CC12,0.2957268431001837,-0.2454003313522001,18.12552248744388,1
CCC1NC2CC2N2CC12,0.2019888888888885,-0.1801134177724945,23.29417544088493,1
NCC1NC2CC2N2CC12,-0.0849302457466975,-0.1554493416954301,18.25535705380621,0
OCC1NC2CC2N2CC12,-0.1587256198347145,-0.1724193714489494,12.207932775496603,1
FCC1NC2CC2N2CC12,-0.0276959183673499,-0.2438737794817599,18.249773604644567,1
CCC1OC2CC2N2CC12,0.2957268431001837,-0.2494835305936486,23.418426558085613,0
NCC1OC2CC2N2CC12,-0.0187256198347146,-0.2218987197473904,18.3796081710069,1
OCC1OC2CC2N2CC12,-0.0925213151927468,-0.2318069978620289,24.03126337182359,0
FCC1OC2CC2N2CC12,0.0668954999999976,-0.3061535284855419,12.586597235060536,1
COC1OC2CC2N2CC12,0.2189786848072529,-0.1698160019948675,18.62843806420849,1
C=CC1CC2CC2C2CC12,0.0833680555555562,-0.2096313088677878,23.797091017649542,0
O=CC1CC2CC2C2CC12,0.0452731404958647,-0.1860881007849109,18.75827263057083,1
N#CC1CC2CC2C2CC12,0.0511999999999976,-0.186951587924552,24.670278893356457,1
C=CC1NC2CC2C2CC12,0.0638111531190885,-0.0195098528650426,30.71211972250442,1
O=CC1NC2CC2C2CC12,-0.0285648526077121,-0.1872105718483317,35.880772675945465,2
N#CC1NC2CC2C2CC12,-0.0162680000000015,-0.146476638033737,30.841954288866752,2
C=CC1OC2CC2C2CC12,0.1791776859504093,-0.0779130214826485,24.79453001055714,1
O=CC1OC2CC2C2CC12,0.0913319999999972,-0.2308599812806465,30.836370839705104,1
N#CC1OC2CC2C2CC12,0.1002673130193895,-0.2120545807699237,36.00502379314615,1
N=CN1CC2CC2C2CC21,0.0864991735537158,0.0324029989252941,30.96620540606744,1
O=CN1CC2CC2C2CC21,0.1429351473922877,-0.0201460415214768,36.61786060688413,1
C=NN1CC2CC2C2CC21,0.4980991735537159,-0.2544110222299076,12.71084835226122,1
N=CN1NC2CC2C2CC21,0.2004555555555515,-0.0656430363733407,18.75268918140918,1
O=CN1NC2CC2C2CC21,0.2416244999999977,-0.1605135103895518,23.92134213485023,1
N=CN1OC2CC2C2CC21,0.4702244999999974,-0.0597005708821668,18.882523747771515,1
O=CN1OC2CC2C2CC21,0.5270008310249295,-0.1674391464237097,24.794530010557143,1
C=CC1CC2NC2C2CC12,0.0638111531190885,-0.0877486913059765,30.836370839705104,1
O=CC1CC2NC2C2CC12,-0.0285648526077121,-0.108689774812888,36.00502379314615,1
N#CC1CC2NC2C2CC12,-0.0162680000000015,-0.0713243959961316,30.96620540606744,1
N=CN1CC2NC2C2CC21,-0.0396444444444486,-0.0221309572528127,24.918781127757825,1
O=CN1CC2NC2C2CC21,0.0015244999999975,-0.0570129806194568,30.96062195690579,1
C=NN1CC2NC2C2CC21,0.3719555555555515,-0.2230411251263594,36.12927491034684,0
C=CC1CC2OC2C2CC12,0.1791776859504093,-0.1219695926147689,31.090456523268124,1
O=CC1CC2OC2C2CC12,0.0913319999999972,-0.117749153348177,36.742111724084815,1
N#CC1CC2OC2C2CC12,0.1002673130193895,-0.084959457180567,29.86688315758085,1
N=CN1CC2OC2C2CC21,0.0341244999999972,-0.0625118000927404,35.908723986728816,1
O=CN1CC2OC2C2CC21,0.0909008310249292,-0.0898093597944906,41.07737694016986,1
C=NN1CC2OC2C2CC21,0.4457244999999973,-0.2441656125620554,36.03855855309115,0
C=CC1CC2CC2C2NC12,0.0638111531190885,-0.1253478163535098,5.783244946364939,1
O=CC1CC2CC2C2NC12,-0.0285648526077121,-0.1324017299909589,17.86692660466086,1
N#CC1CC2CC2C2NC12,-0.0162680000000015,-0.1295969442448373,17.991177721861547,1
C=CC1NC2CC2C2NC12,-0.0132826446281026,-0.0928367889665398,18.36984218142548,1
O=CC1NC2CC2C2NC12,-0.1699755000000023,-0.1832774458251987,30.4535238397214,1
N#CC1NC2CC2C2NC12,-0.1540581717451552,-0.1684823387538823,30.577774956922084,2
C=CC1OC2CC2C2NC12,0.0761160997732396,-0.1388725925234263,18.49409329862616,1
O=CC1OC2CC2C2NC12,-0.0805991689750706,-0.2281261657621792,30.577774956922084,1
N#CC1OC2CC2C2NC12,-0.0695444444444452,-0.2239270329678393,30.70202607412277,1
C=CC1CC2NC2C2NC12,-0.0132826446281026,-0.1241491192259315,35.6501281039458,2
O=CC1CC2NC2C2NC12,-0.1699755000000023,-0.1212018841354184,0.0,1
N#CC1CC2NC2C2NC12,-0.1540581717451552,-0.1137353417263971,6.041840829147961,1
C=CC1CC2OC2C2NC12,0.0761160997732396,-0.1562544795929792,11.210493782589008,1
O=CC1CC2OC2C2NC12,-0.0805991689750706,-0.1376963106037767,6.1716753955102925,1
N#CC1CC2OC2C2NC12,-0.0695444444444452,-0.130840712871407,12.586597235060536,1
C=CC1CC2CC2C2OC12,0.1791776859504093,-0.1721112638115581,12.71084835226122,1
O=CC1CC2CC2C2OC12,0.0913319999999973,-0.1399086839090316,12.586597235060536,1
N#CC1CC2CC2C2OC12,0.1002673130193895,-0.1450407623367506,18.62843806420849,1
C=CC1NC2CC2C2OC12,0.0761160997732396,-0.1502120440915324,23.797091017649542,1
O=CC1NC2CC2C2OC12,-0.0805991689750706,-0.1988109257656593,18.75827263057083,1
N#CC1NC2CC2C2OC12,-0.0695444444444452,-0.1925029925997085,12.71084835226122,1
C=CC1OC2CC2C2OC12,0.1678719999999963,-0.1821059950718495,18.75268918140918,1
O=CC1OC2CC2C2OC12,0.0129598765432086,-0.235773005669023,23.921342134850228,1
N#CC1OC2CC2C2OC12,0.019071280276816,-0.2358436911383719,18.882523747771515,1
C=CC1CC2NC2C2OC12,0.0761160997732396,-0.1699062888640775,12.08368165829592,1
O=CC1CC2NC2C2OC12,-0.0805991689750706,-0.1392300235632212,18.12552248744388,0
N#CC1CC2NC2C2OC12,-0.0695444444444452,-0.1401376159347201,23.29417544088493,0
C=CC1CC2OC2C2OC12,0.1678719999999963,-0.1888973232938735,18.25535705380621,1
O=CC1CC2OC2C2OC12,0.0129598765432086,-0.1498573160273899,24.670278893356457,1
N#CC1CC2OC2C2OC12,0.019071280276816,-0.1491640875507267,24.794530010557143,1
C=CC1CN2CC2C2CC12,0.2353111531190884,-0.2836120975981784,24.670278893356457,0
O=CC1CN2CC2C2CC12,0.1429351473922877,-0.2324992767343294,30.71211972250442,1
N#CC1CN2CC2C2CC12,0.1552319999999983,-0.2772511562439854,35.880772675945465,1
C=CC1CN2CC2C2NC12,0.1582173553718972,-0.2453707637856973,30.841954288866752,1
O=CC1CN2CC2C2NC12,0.0015244999999975,-0.2122966681860744,24.794530010557143,1
N#CC1CN2CC2C2NC12,0.0174418282548446,-0.2457010030689363,30.836370839705104,1
C=CC1CN2CC2C2OC12,0.2476160997732395,-0.2767629405787365,36.00502379314615,0
O=CC1CN2CC2C2OC12,0.0909008310249292,-0.2211782983121045,30.96620540606744,1
N#CC1CN2CC2C2OC12,0.1019555555555546,-0.2545719282068798,12.207932775496603,1
C=CC1CC2CC2C2CN12,0.2353111531190884,-0.1426646010437557,18.249773604644567,1
O=CC1CC2CC2C2CN12,0.1429351473922878,-0.2715240620681999,23.418426558085613,0
N#CC1CC2CC2C2CN12,0.1552319999999983,-0.2678858181647859,18.3796081710069,1
N=CN1CC2CC2C2CN21,0.3719555555555515,-0.1048882265049786,24.79453001055714,1
O=CN1CC2CC2C2CN21,0.4131244999999977,-0.2067205483300619,24.918781127757825,1
C=CC1CC2NC2C2CN12,0.1582173553718972,-0.14160405536427,24.79453001055714,1
O=CC1CC2NC2C2CN12,0.0015244999999975,-0.2226663931974005,30.836370839705097,1
N#CC1CC2NC2C2CN12,0.0174418282548446,-0.2028728486175135,36.00502379314615,2
N=CN1CC2NC2C2CN21,0.173067999999996,-0.1526243170683399,30.96620540606743,0
O=CN1CC2NC2C2CN21,0.194299722991688,-0.2227465421752645,24.918781127757825,1
C=CC1CC2OC2C2CN12,0.2476160997732395,-0.1756562052843346,30.960621956905783,0
O=CC1CC2OC2C2CN12,0.0909008310249292,-0.229383525373112,36.12927491034683,0
N#CC1CC2OC2C2CN12,0.1019555555555546,-0.2097514873088796,31.09045652326812,0
N=CN1CC2OC2C2CN21,0.2109313019390563,-0.1889820524418006,24.53417894858821,1
O=CN1CC2OC2C2CN21,0.2464432098765418,-0.2467594324595337,23.528347795058973,0
C=CC1CN2CC2C2CN12,0.3297173553718971,-0.3141138508170705,23.528347795058977,0
O=CC1CN2CC2C2CN12,0.1730244999999974,-0.3491956175618053,29.57018862420693,1
N#CC1CN2CC2C2CN12,0.1889418282548445,-0.3836900921520528,34.73884157764798,1
C=CC1CC2CN2C2CC12,0.2353111531190884,-0.1591306659990024,29.70002319056927,0
O=CC1CC2CN2C2CC12,0.1429351473922878,-0.1445503188917652,12.08368165829592,1
N#CC1CC2CN2C2CC12,0.1552319999999983,-0.1217285377825629,18.12552248744388,1
N=CN1CC2CN2C2CC21,0.1318555555555513,-0.0912362679622035,23.29417544088493,1
O=CN1CC2CN2C2CC21,0.1730244999999974,-0.1258429002626853,18.25535705380621,1
C=NN1CC2CN2C2CC21,0.5434555555555515,-0.3542891061900416,24.670278893356457,0
C=CC1CC2CC2N2CC12,0.2353111531190884,-0.1954718026381201,24.794530010557143,1
O=CC1CC2CC2N2CC12,0.1429351473922878,-0.1720075323413051,24.670278893356457,1
N#CC1CC2CC2N2CC12,0.1552319999999983,-0.1862154097752694,30.71211972250442,0
C=CC1NC2CC2N2CC12,0.1582173553718972,-0.1860236434201869,35.880772675945465,1
O=CC1NC2CC2N2CC12,0.0015244999999975,-0.2523055860849155,30.841954288866752,0
N#CC1NC2CC2N2CC12,0.0174418282548446,-0.2543756855592857,24.794530010557143,1
C=CC1OC2CC2N2CC12,0.2476160997732395,-0.2578961853384583,30.836370839705104,1
O=CC1OC2CC2N2CC12,0.0909008310249292,-0.3160463550035624,36.00502379314615,1
N#CC1OC2CC2N2CC12,0.1019555555555546,-0.3311972684876901,30.96620540606744,1
C#CC1CC2CC2C2CC12,0.0728925619834675,-0.2292727813516822,36.61786060688413,0
C#CC1NC2CC2C2CC12,0.0364999999999971,-0.0354814908241612,35.61202945335489,1
C#CC1OC2CC2C2CC12,0.1502054999999971,-0.1018931010438344,12.207932775496603,1
C#CC1CC2NC2C2CC12,0.0364999999999971,-0.0969416762057181,18.249773604644567,1
C#CC1CC2OC2C2CC12,0.1502054999999971,-0.1173149335080192,23.418426558085613,1
C#CC1CC2CC2C2NC12,0.0364999999999971,-0.1617512442030778,18.3796081710069,1
C#CC1NC2CC2C2NC12,-0.0642880000000019,-0.1139098561330248,24.79453001055714,1
C#CC1OC2CC2C2NC12,0.0200620498614945,-0.1638846303937091,24.918781127757825,1
C#CC1CC2NC2C2NC12,-0.0642880000000019,-0.1426103673249396,24.79453001055714,1
C#CC1CC2OC2C2NC12,0.0200620498614945,-0.1642891428971893,30.836370839705097,1
C#CC1CC2CC2C2OC12,0.1502054999999971,-0.1975426128957574,36.00502379314615,1
C#CC1NC2CC2C2OC12,0.0200620498614945,-0.1657714330873051,30.96620540606743,1
C#CC1OC2CC2C2OC12,0.1072888888888863,-0.2015998052811466,24.918781127757825,1
C#CC1CC2NC2C2OC12,0.0200620498614945,-0.1837988513615082,30.960621956905783,0
C#CC1CC2OC2C2OC12,0.1072888888888863,-0.1946890739846195,36.12927491034683,1
C#CC1CN2CC2C2CC12,0.207999999999997,-0.3147395149173345,31.09045652326812,1
C#CC1CN2CC2C2NC12,0.1072119999999979,-0.2809161777946979,36.74211172408481,1
C#CC1CN2CC2C2OC12,0.1915620498614944,-0.3047266025034258,35.73628057055558,1
C#CC1CC2CC2C2CN12,0.207999999999997,-0.1536859541352053,24.03126337182359,1
C#CC1CC2NC2C2CN12,0.1072119999999979,-0.1432982265250725,30.07310420097155,0
C#CC1CC2OC2C2CN12,0.1915620498614944,-0.168643684238174,35.2417571544126,0
C#CC1CN2CC2C2CN12,0.2787119999999978,-0.3311761981325783,30.202938767333883,1
C#CC1CC2CN2C2CC12,0.207999999999997,-0.1637909327035644,36.61786060688412,0
C#CC1CC2CC2N2CC12,0.207999999999997,-0.2288460475431349,36.74211172408481,1
C#CC1NC2CC2N2CC12,0.1072119999999979,-0.2026943404044106,36.61786060688412,1
C#CC1OC2CC2N2CC12,0.1915620498614944,-0.2776759016751469,42.65970143603208,1
CC=C1CC2CC2C2CC12,0.0833680555555562,-0.1941907950660914,47.82835438947313,2
FC=C1CC2CC2C2CC12,0.0265596371882068,-0.1851706288655257,42.789536002394414,2
NN=C1CC2CC2C2CC12,0.155099173553716,-0.1372993851154866,36.74211172408481,1
ON=C1CC2CC2C2CC12,0.3145827664399069,-0.1138554173088623,42.783952553232766,1
CN=C1NC2CC2C2CC12,0.0864991735537158,0.1379142162057001,47.95260550667381,1
NN=C1NC2CC2C2CC12,0.0289555555555517,-0.0002925000821882,42.9137871195951,2
ON=C1NC2CC2C2CC12,0.1587244999999977,-0.0500113013436344,48.56544232041179,1
CC=C1OC2CC2C2CC12,0.1791776859504093,-0.0194466706975825,23.528347795058973,0
FC=C1OC2CC2C2CC12,0.0426955678670352,-0.1795671758661762,29.57018862420693,0
NN=C1OC2CC2C2CC12,0.1027244999999975,-0.054563671975061,34.73884157764799,1
ON=C1OC2CC2C2CC12,0.2340271468144033,-0.1029060197629261,29.70002319056927,1
CC=C1CC2NC2C2CC12,0.0638111531190885,-0.0934083898587125,36.11494503011952,1
FC=C1CC2NC2C2CC12,-0.0815980000000028,-0.1011036861165931,36.2391961473202,2
NN=C1CC2NC2C2CC12,0.0289555555555517,-0.1057399413284446,48.06252674364718,1
ON=C1CC2NC2C2CC12,0.1587244999999977,-0.091686038872355,0.0,1
CC=C1CC2OC2C2CC12,0.1791776859504093,-0.1340013872997373,5.783244946364939,1
FC=C1CC2OC2C2CC12,0.0426955678670352,-0.1218401968874694,12.380376191669844,1
NN=C1CC2OC2C2CC12,0.1027244999999975,-0.1129308452605766,12.45193613526408,1
ON=C1CC2OC2C2CC12,0.2340271468144033,-0.0957861649614688,6.606881964512918,1
CC=C1CC2CC2C2NC12,0.0638111531190885,-0.0787272248127344,12.576187252464766,1
FC=C1CC2CC2C2NC12,-0.0815980000000016,-0.0930119497465897,12.586597235060536,1
NN=C1CC2CC2C2NC12,0.0289555555555517,-0.1495663215619191,18.36984218142548,1
ON=C1CC2CC2C2NC12,0.1587244999999977,-0.1284800142236825,11.87746061490523,1
CN=C1NC2CC2C2NC12,-0.0396444444444485,0.0077444355990339,11.949020558499466,1
NN=C1NC2CC2C2NC12,-0.1699320000000015,-0.0755363317972127,12.71084835226122,1
ON=C1NC2CC2C2NC12,-0.0760686980609432,-0.104505702495737,18.49409329862616,1
CC=C1OC2CC2C2NC12,0.0761160997732396,-0.0936278750143611,11.939586173505573,1
FC=C1OC2CC2C2NC12,-0.1725382716049391,-0.2041466527197803,12.011146117099807,1
NN=C1OC2CC2C2NC12,-0.1320686980609435,-0.125005413137011,12.08368165829592,1
ON=C1OC2CC2C2NC12,-0.039667901234569,-0.1562524660465918,17.86692660466086,1
CC=C1CC2NC2C2NC12,-0.0132826446281026,-0.1076457501186963,24.46405784996577,0
FC=C1CC2NC2C2NC12,-0.2636293628808873,-0.1049388226739941,24.535617793560004,2
NN=C1CC2NC2C2NC12,-0.1699320000000038,-0.1460704830461904,18.69056362280884,1
ON=C1CC2NC2C2NC12,-0.0760686980609432,-0.1276520098633533,24.65986891076069,1
